Website,Link,Tên xe,Giá,Ngày đăng,Tên người bán,Địa chỉ,Năm sản xuất,Tình trạng,Số Km đã đi,Kiểu dáng,Màu ngoại thất,Số chỗ ngồi,Mô tả,vehicle_type
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132253412.htm,Xe đạp điện 4 binh,3500000,2026-06-07 09:43:20,HOÀNG MẠNH ,"Quận 12, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"Xe đạp điện thiết kế thể thao, năng động. 
 - Động cơ mạnh mẽ, vận hành êm ái. 
 - Quãng đường di chuyển tốt. 
 - Phù hợp đi học, đi làm.
chuc năng dèn còi xi nhan dầy đủ 
khoá quet thẻ , remot",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132832958.htm,Xe đạp điện màu Xám,2850000,2026-06-07 09:21:27,Giakhanh,"Huyện Cao Lãnh, Đồng Tháp",,Đã sử dụng,,,,,dạ con e lên cấp 3 nên mua xe 50 cho cháu chạy ạ xe còn chạy bt 35-40 cho 1 lan sac xe áo còn dc bể dè xe chưa rửa a chị cần alo e ạ,xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132622574.htm,Xe đạp điện,3400000,2026-06-07 09:13:21,HOÀNG MẠNH ,"Quận 12, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"Xe đạp điện thiết kế thể thao, phù hợp cho cả nam và nữ. 
 - Động cơ mạnh mẽ, di chuyển êm ái. 
 - Quãng đường đi được xa, tiện lợi cho việc đi lại hàng ngày. 
 - Xe bền bỉ, ít hỏng vặt.",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132622570.htm,Xe đạp điện,3500000,2026-06-07 08:43:17,HOÀNG MẠNH ,"Quận 12, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"Xe đạp điện 4 bình thiết kế thể thao, năng động.
 - Động cơ mạnh mẽ, di chuyển êm ái.
 - Quãng đường di chuyển tốt, phù hợp đi học, đi làm.
 - Xe bền bỉ, ít hỏng vặt.",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132831669.htm,Xe đạp điện màu Xanh đã qua sử dụng,4500000,2026-06-07 07:58:35,le vu anh thu,"Quận Tân Bình, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"Cần bán lại xe đạp điện mình mua lại của nguời ta,sạc bằng bình ắc quy còn bảo hành giá 4 triệu ruỡi,có thể tới xem xe trực tiếp ạ",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132361714.htm,Xe đạp điện,3400000,2026-06-07 07:43:19,HOÀNG MẠNH ,"Quận 12, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"Xe đạp điện thiết kế thể thao, năng động. 
 - Động cơ mạnh mẽ, di chuyển êm ái. 
 - Phù hợp đi học, đi làm, dạo phố.",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132272290.htm,🔥Cần BÁN XE ĐIỆN CŨ giá 3tr800 như hình 👍.,3800000,2026-06-07 07:09:07,XE ĐIỆN CŨ SÓNG THẦN ,"Thành phố Thủ Đức, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"Cần bán xe điện cũ như hình ✅giá:3tr800..bình khoẻ ,khoảng 20-25km/1 lần xạc.Xe Ngay gầm cầu vượt sóng thần.",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132830961.htm,"Xe đạp điện Nữ Hồng, Trắng",3000000,2026-06-07 06:44:00,phạm hữu lộc,"Huyện Thoại Sơn, An Giang",,Đã sử dụng,,,,,Con gái đã lớn nên mua chiếc xe điện khác cần thanh lý xe điện này cho ai cần bạn nào quan tâm liên hệ dùm,xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132829346.htm,thanh ly Xe đạp điện Before All F8 - xe chạy pin,3200000,2026-06-06 21:41:44,Tùng Tuyến Máy Tính,"Quận Đống Đa, Hà Nội",,Đã sử dụng,,,,,"Thanh lý xe đạp điện Before All F8, xe đã thay Pin 20Ah, gia ban cả xe chỉ bằng viên pin
Giá: 3,2 triệu
Zalo: ***",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132828303.htm,Xe đạp điện màu Xanh Đã qua sử dụng,4500000,2026-06-06 20:21:24,Nhan Pham,"Huyện Mang Thít, Vĩnh Long",,Đã sử dụng,,,,,"XE ĐẠP ĐIỆN ZIN NGUYÊN BẢN – BÌNH MỚI THAY – BẢO HÀNH TRÁCH NHIỆM 6 THÁNG (CÓ GIẤY CAM KẾT)
💎 TÌNH TRẠNG THỰC TẾ CỦA XE (HÌNH THẬT 100%):
•	Đồ đạc nguyên zin: Hệ thống điện, đèn LED siêu sáng, kèn/còi hoạt động hoàn hảo từ lúc mua, chưa hề sửa chữa hay độ chế bậy bạ.
•	Bộ bình ắc-quy (Điểm đáng tiền nhất): Mình mới thay bộ bình mới chưa đầy 1 năm, bình còn cực kỳ khỏe, dòng phóng mạnh, sạc đầy đi vi vu 35 - 45km thoải mái chứ không phải loại bình ảo đi vài cây số là sập nguồn đâu ạ.
🔥 ĐẶC BIỆT - ĐÁNH BẠI MỌI NỖI LO KHI MUA XE CŨ:
Để anh chị hoàn toàn yên tâm khi mua xe, mình KHÔNG BÁN ĐỨT ĐOẠN theo kiểu ""tiền trao cháo múc"". Mình tự tin cam kết:
👉 BẢO HÀNH TRÁCH NHIỆM 6 THÁNG cho bộ bình ắc-quy (Có viết giấy tay đàng hoàng, ký tên làm dấu trên bình rõ ràng để đối chiếu). Nếu trong 6 tháng bình có trục trặc lỗi sụt nguồn, mình hỗ trợ xử lý ngay lập tức!
💰 Giá mong muốn ra đi: 4.500.000 VNĐ (Có bớt lộc chút đỉnh tiền xăng xe, cà phê cho anh chị em nào nhanh gọn lẹ, thiện chí qua tận nhà xem xe và chạy thử).
📍 Địa chỉ xem xe trực tiếp: [Ấp Chợ xã Nhơn Phú- tỉnh Vĩnh Long]
📞 Số điện thoại liên hệ: [*** gập anh Nhân]
🤝 ""Tiền nào của nấy"", mua chiếc xe có bảo hành bình rõ ràng về chỉ việc chạy, đỡ rước bực mình vào người so với mua xe rẻ vài trăm nghìn mà bình hư về lại tốn thêm cả triệu bạc thay mới. Anh chị quan tâm alo trực tiếp mình nhé!
",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132828127.htm,Xe đạp điện màu Xanh ngọc,4800000,2026-06-06 20:09:31,Xe điện TRI TÔN ,"Huyện Tri Tôn, An Giang",,Đã sử dụng,,,,,"133 đẹp keng như hình. 
Xe chạy lướt, nâng cấp len xe cao cấp nên để lại giá rẻ. 
Thích hợp cho các em học sinh. 
Giá bao tốt cho anh em. ",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132825933.htm,Xe đạp điện V1 Plus Xám nhám 99% còn BH 10th,9500000,2026-06-06 17:36:50,ChuTu,"Quận Bình Tân, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"Do vợ không  còn nhu cầu dùng, mình cần bán xe đạp điện V1 Plus xám nhám 99%.
- Xe 5 bình ( đi được khoản 50 - 60km )
- xe mới mua 2 tháng đi lại chưa đến 50km ( rất ít đi)
- ngoại hình 99% không vết trầy . 
- phụ kiện còn đầy đủ ( 2 chìa cơ - 2 thẻ từ - 1 remote - bàn đạp - rỗ  trước )
- còn bảo hành và bảo dưỡng 10 tháng đến 12/04/2027 cửa hàng xe máy điện Cutiee ( Cn3 212 Hoà Bình, Tân Phú .)( còn phiếu bảo hành)
- giá mua mới 12tr650 , nay mình bán lại với giá : 9.500.000 .
Ace có nhu cầu mua cho con e đi học hoặc vợ đi chợ lh em",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132825284.htm,xe đạp điện chính hãng,15500000,2026-06-06 16:58:25,XE ĐẠP ĐIỆN LOA KÉO HÙNG PHÁT HẬU GIANG,"Huyện Phụng Hiệp, Hậu Giang",,Đã sử dụng,,,,,"Xe đạp điện chính hãng lyn 946
Giá ưu đãi cho học sinh khi mua hàng 
Giảm thêm 200k-500k",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132824765.htm,Xe đạp điện 133 Đen,2500000,2026-06-06 16:34:35,xe điện,"Quận Tân Phú, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"Xe đạp điện 133 màu đen, thiết kế phù hợp cho cả nam và nữ. 
 - Di chuyển tiện lợi trong thành phố. 
 - Tiết kiệm chi phí xăng xe. 
 - Dễ dàng sử dụng.",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132822731.htm,Xe đạp điện Đỏ trắng Đã qua sử dụng,2700000,2026-06-06 15:04:15,Dai Vu,"Thành phố Biên Hòa, Đồng Nai",,Đã sử dụng,,,,,"Xe đã qua sử dụng 
Đèn còi xi nhan đầy đủ 
Động cơ êm khoẻ",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132822616.htm,Xe đạp điện màu Đỏ đã qua sử dụng,3500000,2026-06-06 14:59:37,Dai Vu,"Thành phố Biên Hòa, Đồng Nai",,Đã sử dụng,,,,,"Xe đã qua sử dụng 
Đèn còi xi nhan đầy đủ động cơ êm khoẻ",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132820966.htm,Xe điện Sonico Vespa 946 (V3) Đa màu,16000000,2026-06-06 13:41:08,Đình Đình,"Quận 8, Tp Hồ Chí Minh",,Mới,,,,,"xe điện trợ lực vespa 946 ( v3 ) 
Mẫu xe điện hot trend đầy đủ giấy tờ đăng kiểm hóa đơn 
Bảo hành 1 năm, cứu hộ sửa chữa tận nơi 
Giá đã kèm bình ắc quy ",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132820904.htm,Xe đạp điện Yadea i6 Hồng nhạt,4000000,2026-06-06 13:37:44,Nguyễn Thạnh,"Huyện Bình Chánh, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"xe đạp điện yadea i6,xe sử dụng Ac quy,xe đi đc 25-30km cho 1lan sạc cần bán 4tr.",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132820788.htm,Xe điện trợ lực v1 plus,14500000,2026-06-06 13:31:54,Đình Đình,"Quận 8, Tp Hồ Chí Minh",,Mới,,,,,"Xe điện trợ lực V1 plus, dòng xe hot trend giá đã kèm 5 bình lớn, bảo hành 1 năm",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132818954.htm,Xe đạp điện chính hãng Pega Đã sử dụng,4200000,2026-06-06 11:56:58,Xe điện TRI TÔN ,"Huyện Tri Tôn, An Giang",,Đã sử dụng,,,,,"Chính hãng Pega  đẹp 90%.Xe nguyên zin, acquy cực khỏe. 
Thích hợp cho các em học sinh. 
Giá bao tốt cho anh em. ",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/129670092.htm,Xe đạp điện M133,7500000,2026-06-06 09:30:10,Cửa Hàng Xe Điện Huỳnh Như ,"Quận 8, Tp Hồ Chí Minh",,Mới,,,,,"Xe đạp điện M133 
Vận tốc 40 - 50km/h 
Quãng đường đi được 50km/sạc
Lắp ráp tại Việt Nam 
Chạy lướt mọi địa hình 
Bảo hành 12 tháng",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132814386.htm,Xe đạp điện màu Đỏ Gần như mới,4500000,2026-06-06 09:00:47,Đoan nhung,"Thành phố Dĩ An, Bình Dương",,Đã sử dụng,,,,,bán xe điện gần như mới bình còn khỏe mọi chức năng hoạt động tốt ai cần alô cho em ạ ,xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132274794.htm,XE MỚI. ĐÃ ĐU HẾT RỒI. HÔ TRỢ TRẢ GÓP,11800000,2026-06-06 07:53:57,Minh,"Quận Bình Tân, Tp Hồ Chí Minh",,Mới,,,,,XE MỚI HÀNG CÔNG TY CHẤT LƯỢNG TỐT. MOI CHỨC NĂNG ĐÂY ĐU. ĐA BAO GỒM BÌNH ĐIÊN MỚI. LH 539/15 HƯƠNG LÔ 3.PHƯỜNG BÌNH HƯNG HOA QUÂN BÌNH TÂN. Quý khách cảnh giác lừa đảo. có những người ở nơi xa mao danh phường Bình Hưng Hoa Quân Bình Tân. nhằm mục đích lừa đảo.  ,xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132813038.htm,"Xe đạp điện SONSU Trắng, Đen",3500000,2026-06-06 07:41:42,Phạm hải Nam,"Thành phố Thủ Đức, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"Cần bán xe đạp điện chính hãng SONSU.
Tinh trạng xe còn đẹp như hình.
Hoạt động tốt.
Bình còn khỏe mạnh.
ace quan tâm muốn mua xin lh .
thanks chợ tốt đã duyệt bài",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132813018.htm,Xe đạp điện ASAMA màu Trắng Đã sử dụng,2500000,2026-06-06 07:40:12,Phạm hải Nam,"Thành phố Thủ Đức, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"Bán xe đạp điện ASAMA Như hình chụp điện thoại. 
Tình trạng xe còn đẹp như hình. 
Hoạt động tốt bình khỏe. đã kiểm tra bao đi.
ace nào quan tâm muốn mua xin lh với em.
Thanks chợ tốt đã duyệt bài",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132813014.htm,Xe đạp điện Pega Đỏ Rất tốt,6500000,2026-06-06 07:40:05,Phạm hải Nam,"Thành phố Thủ Đức, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"Xe đạp điện chính hãng pega. màu đỏ đẹp.
tình trạng xe còn rất tốt. xe đã vệ. sinh cân chỉnh hoàn toàn. bình khỏe tốt bao đi. sài thắng đĩa , giảm sóc bao êm.
ace nào muốn mua xin lh với e ah. thanks chợ tốt đã duyệt bài",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132812971.htm,Xe đạp điện Asama A-48 Đỏ,4900000,2026-06-06 07:37:07,xe đạp điện  Hai Thiện,"Thị xã Bến Cát, Bình Dương",,Đã sử dụng,,,,,"Xe đạp điện asama chính hãng mà còn đẹp thì hiếm lắm , xe đẩy đủ chức năng , bình ắc quy ráp mới 100% khi bán.
Xem xe ở cây xăng Thới Hòa",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132812876.htm,Xe đạp điện Asama A-48 Đỏ,4900000,2026-06-06 07:28:27,xe đạp điện  Hai Thiện,"Thị xã Bến Cát, Bình Dương",,Đã sử dụng,,,,,"Asama chính hãng mà xe đẹp giờ rất hiếm , xe còn đẹp , bình ắc quy ráp mới 100%
Xem xe ở cây xăng Thới Hòa",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132812869.htm,Xe đạp điện Pega Cap A Xanh đen đọc mô tả,110000,2026-06-06 07:28:04,Nguyen,"Quận 7, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"Dư xe cần bán xe điện học sinh Pega cap As đời mới nhất. Mua mới 14,6tr pass 11tr giảm nhẹ thiện chí
Xe dán chống trầy full xe gỡ ra mới 99% 
Bình mới chạy 65km mới sạc
Đối diện trường học THCS hậu giang quận 6 
Bảo hành 6 tháng",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132080846.htm,Xe đạp điện Doinnet 4 bình lớn  màu Xám cam,3100000,2026-06-06 06:44:34,Quách khải tuấn,"Quận Bình Thạnh, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"Xe đạp điện Doinnet 4 bình  . màu xanh cam, Doinnet thiết kế hiện đại, phù hợp cho cả nam và nữ.
 - Vận hành êm ái, tiết kiệm năng lượng.
 - Di chuyển linh hoạt trong đô thị.
có Chào đổi các loại xe
Xem  xe máy xe tại nhà",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/131062296.htm,Xe đạp điện Xanh dương Mới 100%,3850000,2026-06-05 21:39:03,LƯU GIA,"Thành phố Thủ Dầu Một, Bình Dương",,Mới,,,,,"xe mới 100% hàng trưng bày. còn 2 con cuối trầy nhiều hơn mấy e trước ,bán xả lổ  3tr850k / 1 chiếc. chưa có  sạc. chưa có bình. còn 2 chiếc cuối cùng, đại lý nào lấy hết giá tốt hơn",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132810562.htm,Xe đạp điện 133 Trắng,4200000,2026-06-05 21:19:55,Nguyễn Thạnh,"Huyện Bình Chánh, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"xe đạp điện 133 xe đẹp bình khỏe xe chạy mượt xe đi đc 25-30km cho 1lan sạc,xe còn đủ các chức năng giá 4tr200.",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132810544.htm,Xe đạp điện màu Trắng,8500000,2026-06-05 21:18:46,Nguyễn Thạnh,"Huyện Bình Chánh, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"xe đạp điện type 2 xe đẹp , còn đủ các chức năng,xe chạy mượt bình khỏe xe đi đc 45-50km cho 1lan sạc giá 8tr 500.",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132808596.htm,Xe đạp điện M133 Đỏ đã sử dụng,4200000,2026-06-05 18:51:05,Nguyễn Hòa Thành ,"Thành phố Thủ Đức, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"Bán xe M133 Neweco bản 4 bình lớn.
Xe mọi thứ ổn chỉ bị mất còi.
Trang bị Đèn hậu led, bi cầu, xi nhan dùng 12v còn lại là 48v",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132803540.htm,Xe đạp điện Asama màu Đen bình mạnh,2500000,2026-06-05 14:46:14,Tất Thành ,"Thành phố Thủ Dầu Một, Bình Dương",,Đã sử dụng,,,,,"Xe đạp điện Asama màu đen, thiết kế phù hợp cho cả nam và nữ. 
 - Di chuyển tiện lợi trong thành phố. 
 - Tiết kiệm chi phí xăng xe. 
 - Dễ dàng sử dụng.
- xe đang sử dụng bình thường.
- em bán xe luôn bình giá 2.500K
bình mạnh đi được 35K cho 1 lần sạc.
- mua bán tại nhà, không ship hàng ạ xin ",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132800788.htm,Xe đạp điện Cap A9+ Đen Hư bình,4000000,2026-06-05 12:51:44,Lỡ Bươk,"Quận Bình Tân, Tp Hồ Chí Minh",,Đã sử dụng,,,,,thanh lý xe đạp điện cap A9+ hư bình bác nào cần alo,xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132800293.htm,Xe đạp điện Aima màu Xanh,5500000,2026-06-05 12:27:28,vũ huy,"Quận Tân Bình, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"Mua xe máy cần bán còn xe đạp điện Aima  dùng 4 bình điện loại lớn (12v23Ah) bình điện mới thay ít đi mua về là chạy, còn bảo hành khung xe.",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132569418.htm,V1 MỚI THẮNG ĐĨA. ĐÃ ĐU BÌNH ĐIÊN ,11800000,2026-06-05 08:24:56,Minh,"Quận Bình Tân, Tp Hồ Chí Minh",,Mới,,,,,V1 MỚI HÀNG HOTTREN XỊN XO CHẤT LƯỢNG TỐT. MOI CHỨC NĂNG ĐÂY ĐU. ĐA BAO GỒM BÌNH ĐIÊN. LH 539/15 HƯƠNG LÔ 3.PHƯỜNG BÌNH HƯNG HOA QUÂN BÌNH TÂN ,xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/131590231.htm,Xe đạp điện Hitbike Trắng xanh,3000000,2026-06-05 06:13:14,  An như,"Thành phố Biên Hòa, Đồng Nai",,Đã sử dụng,,,,,"Xe đạp điện Hitbike màu trắng xanh, thiết kế trẻ trung, phù hợp cho cả nam và nữ. 
 - Động cơ bền bỉ, vận hành êm ái. 
 - Quãng đường di chuyển tốt. 
 - Tiện lợi cho việc đi lại hàng ngày.",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132791149.htm,Xe đạp điện Cap màu Đỏ,4300000,2026-06-04 21:16:46,Nguyễn Thạnh,"Huyện Bình Chánh, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"xe đạp điện cap màu đỏ,xe còn đủ các chức năng,xe đẹp bình khỏe,xe đi đc 25-30km cho 1lan sạc giá 4tr300.",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132791142.htm,Xe đạp điện gấp gọn (pin khỏe bảo hành 6 tháng),4800000,2026-06-04 21:16:09,Lê Huy,"Quận Hai Bà Trưng, Hà Nội",,Đã sử dụng,,,,,"mình cần Pass lại chiếc xe đạp điện như hình đăng xe còn rất mới mỗi lần xạc đi 60 km, mọi chức năng đều hoạt động tốt xe còn gặp gọn lại được rất tiện lợi. xe phù hợp với mọi lứa tuổi ",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132791067.htm,Xe đạp điện màu Đen,6000000,2026-06-04 21:10:04,Linh Tâm,"Huyện Phú Giáo, Bình Dương",,Mới,,,,,"Xe đạp điện màu đen, thiết kế phù hợp cho cả nam và nữ. 
 - Di chuyển tiện lợi trong thành phố. 
 - Tiết kiệm chi phí xăng xe. 
 - Dễ dàng sử dụng.
Hàng mới nguyên Thùng 
Hình ảnh xe minh hoạ sản phẩm như ảnh",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132791028.htm,Xe đạp điện Yamaha màu Xanh Đã sử dụng,3500000,2026-06-04 21:06:51,Hậu Nguyễn,"Huyện Hóc Môn, Tp Hồ Chí Minh",,Đã sử dụng,,,,,Xe mới 90% bình còn bảo hành xe còn đẹp mới tinh.,xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132789586.htm,Xe đạp điện Đỏ Đen Đã qua sử dụng,2500000,2026-06-04 19:17:16,Lê Thanh Dũng,"Quận Bình Tân, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"THANH LÝ XE ĐẠP ĐIỆN CŨ
XÀI BÌNH THƯỜNG
VUI LÒNG LIÊN HỆ CHO TÔI!!!",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132787468.htm,Xe đạp điện Asama màu Đen,4000000,2026-06-04 17:00:37,Vũ Huy Hoàng ,"Thành phố Biên Hòa, Đồng Nai",,Đã sử dụng,,,,,"hãng xe Asama, bình còn tốt, 1 lần đi 35km, đầy đủ phụ kiện ",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132787332.htm,Xe đạp điện ASAMA Xanh dương,4000000,2026-06-04 16:54:20,Vũ Huy Hoàng ,"Thành phố Biên Hòa, Đồng Nai",,Đã sử dụng,,,,,"xe đã qua sử dụng, bình còn tốt, xe còn đẹp",xe_dap_dien
chotot.com,https://xe.chotot.com/mua-ban-xe-dap/132787249.htm,Xe đạp điện HKbike màu Đen cũ,2500000,2026-06-04 16:51:09,Mạnh Hùng,"Huyện Bình Chánh, Tp Hồ Chí Minh",,Đã sử dụng,,,,,"Xe đạp điện HKbike màu đen, thiết kế hiện đại, phù hợp đi học, đi làm gần
 - Pin 48V-16Ah, quãng đường di chuyển tốt 15-25km
 - Xe vận hành êm ái, bền bỉ.
 - Tiết kiệm chi phí đi lại.",xe_dap_dien
