reasoning,brand,car_model,imputed_year,imputed_mileage_km,imputed_condition,battery_status,is_accident_free,has_aftermarket_mods,vehicle_type,Link
"Odo 29.000 km cho thấy xe đã qua sử dụng. Có thông tin mua pin và xác nhận không đâm đụng, không ngập nước, không thủy kích. Xe có các trang bị aftermarket như lót sàn, dán phim, camera hành trình.",VinFast,VF6 Eco,2025.0,29000.0,Đã qua sử dụng,Mua pin,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133064355.htm
"miễn phí sạc, xe có sẵn, giao ngay, không đề cập đến số km hay tình trạng xe cũ",VinFast,EC Van,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/133061151.htm
"mô tả xe có sẵn, không có odo lớn hơn 0, không nhắc gì đến tai nạn, và không có phụ kiện nào được đề cập",VINFAST,VF8 ECO,2023.0,,mới 100%,bao gồm pin,True,False,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/133088768.htm
"Odo là 11.900 km, sử dụng từ khóa 'không đâm đụng', 'không ngập nước' để xác định trạng thái không có tai nạn. Không có thông tin nào về việc thêm phụ kiện.",VinFast,VF7 Plus,2024.0,11900.0,Đã qua sử dụng,,True,False,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133064472.htm
xe lướt - 4 vạn km - mua pin,VinFast,VF9 Plus,2023.0,40000.0,Đã qua sử dụng,Mua pin,,,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-hoai-duc-ha-noi/133089119.htm
"Thông tin không đề cập đến tình trạng hoặc số km đã đi, không có thông tin về pin hoặc độ an toàn.",VinFast,VF9 Plus,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-cu-chi-tp-ho-chi-minh/132836981.htm
"mua pin, không lăn bánh",VinFast,VF3,,,Mới 100%,Mua pin,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/130988551.htm
"Odo: 40000 km, nên xe đã qua sử dụng. Màu và pin được xác định chính xác.",VinFast,VF8 Plus,2023.0,40000.0,Đã qua sử dụng,bao gồm pin,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/133089245.htm
"ODO 56.000 km nghĩa là xe đã qua sử dụng. Mua pin có mặt trong miêu tả. Các điều khoản như không đâm đụng, không ngập nước cho thấy xe không bị tai nạn. Xe được trang bị lót sàn và camera hành trình thể hiện có phụ kiện sau thị trường.",VinFast,VF5 Plus,2025.0,56000.0,Đã qua sử dụng,Mua pin,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133067670.htm
"Dư dùng bán; odo 2v7; đồ chơi: đèn bi gầm, led cánh chim trước sau, dán cách âm và tiêu âm full xe, hoá nhựa lòng vè, dán ppf zappa full xe, vô lăng carbon, cốp điện, mâm phay, phim 3M, áp suất lốp, tráng lốp chống đinh.",Vinfast,VF5 Plus,2024.0,27000.0,Đã qua sử dụng,,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/133019374.htm
"Mô tả không có Odo, không có thông tin về tình trạng xe đã qua sử dụng, và không đề cập đến bất kỳ tai nạn nào. Có các phụ kiện được mô tả như dán kính cách nhiệt, camera hành trình, và bơm lốp tự động. Do đó, vecle_type là 'oto_dien'.",VinFast,Limo,,,Mới 100%,,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/130280840.htm
"không có thông tin về tình trạng hay số km đã đi, mô tả là ưu đãi từ đại lý, không đề cập đến 'xe mới 100%'",VinFast,VF6,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/132878847.htm
"Không có thông tin về tình trạng hoặc Odo, không có thông tin về pin, không có thông tin về tai nạn hoặc độ, chỉ có thông tin về cọc ưu đãi.",VinFast,VF8 All New,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/133061733.htm
"Không có thông tin về tình trạng, số km, hoặc các phụ kiện đã lắp thêm. Đây là một bài quảng cáo xe mới từ đại lý.",VinFast,VF9,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/132489232.htm
"Odo 40.597 km, có từ 'lướt' nên xe đã qua sử dụng. Có thông tin 'sẵn pin' và 'Pin SDI', không có từ ngữ nào chứng minh xe không bị tai nạn.",VinFast,VF8 Plus,2022.0,40597.0,Đã qua sử dụng,Mua pin,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/133068343.htm
"Siêu lướt, Odo: 6.000 km, lót sàn, không đâm đụng, không ngập nước, năm sản xuất 2025",VinFast,Limo Green,2025.0,6000.0,Đã qua sử dụng,,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133085864.htm
"không có thông tin về Odo hay tình trạng xe, không đề cập đến bất kỳ tính năng nào liên quan đến xe đã qua sử dụng",VinFast,VF7 Plus,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-hoc-mon-tp-ho-chi-minh/132319986.htm
"xe sẵn giao ngay, miễn phí thuế trước bạ, tặng phụ kiện, bảo hành xe 7 năm",VinFast,VF5,,,Mới 100%,,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-10-tp-ho-chi-minh/127343351.htm
"Odo 28000km, không có mô tả cụ thể nào về tình trạng mới của xe. Từ 'pin thuê' cho biết tình trạng pin, xe đã qua sử dụng do có Odo. Có độ cốp, dán phim 3m, thảm sàn nên có mod. Không có thông tin về tai nạn.",Vinfast,VF3,2025.0,28000.0,Đã qua sử dụng,Thuê pin,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-6-tp-ho-chi-minh/133086228.htm
xe mới 100% chưa lăn bánh,Vinfast,VF9 PLUS,2025.0,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-hoc-mon-tp-ho-chi-minh/132895200.htm
"Odo > 0 (48.000 km), mô tả 'Không đâm đụng', 'Không ngập nước', 'Thuê Pin', các trang bị như phim cách nhiệt, thảm sàn thể hiện sự có độ chế",VinFast,VF7 Plus,2024.0,48000.0,Đã qua sử dụng,Thuê pin,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133064010.htm
"ODO 1,7 vạn km, xe đã qua sử dụng",VinFast,VF8 Eco,2023.0,17000.0,Đã qua sử dụng,Pin CATL,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/133080940.htm
"xe lướt, Odo 62.000 km, mua pin, tặng phim cách nhiệt, cam hành trình, sàn simili, không có thông tin về va chạm",VinFast,VF8 Plus,2023.0,62000.0,Đã qua sử dụng,Mua pin,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/133081144.htm
"Odo 4,8 vạn km cho thấy xe đã qua sử dụng. Thuê pin do có 'Pin SDI'. Rõ ràng không có thông tin về tai nạn và không có độ tùy chỉnh nào được đề cập.",VinFast,VF8 Plus,2023.0,48000.0,Đã qua sử dụng,Mua pin,True,False,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/133080728.htm
"Odo 14000, đã qua sử dụng, có mô tả tặng dán phim, lót sàn, cam hành trình, không đâm đụng.",Vinfast,VF9 Plus,2025.0,14000.0,Đã qua sử dụng,,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/133076857.htm
"xe có sẵn, không đề cập đến lăn bánh, không có thông tin về Odo, không có tai nạn, có phụ kiện đi kèm",VinFast,VF7 Plus,2026.0,,Mới 100%,,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/133025966.htm
"Không có thông tin về Odo, mô tả không nhắc đến tình trạng đã qua sử dụng, xe sẵn sàng giao ngay có thể hàm ý xe mới. Không có chi tiết về tai nạn, phụ kiện hoặc pin.",VinFast,VF limo,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-phu-xuyen-ha-noi/133077585.htm
"Không có thông tin về Odo, mô tả không đề cập đến tình trạng hay các phụ kiện, là một bài đăng từ đại lý chào bán xe mới.",VinFast,VF5,2023.0,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/132578597.htm
"Mô tả xe có cụm từ 'VF5 plus new' chỉ ra xe mới 100% và không có thông tin nào về Odo, không có từ nào chỉ tính năng đã qua sử dụng. Không có thông tin về tai nạn và độ nguyên bản. Cũng không có chi tiết về các phụ kiện thêm vào xe.",VinFast,VF5 Plus,2026.0,,Mới 100%,thuê pin,True,False,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/131726479.htm
"19.0001 km, có sẵn phim cách nhiệt, camera a500s 70 mai, trải sàn thảm, yên ngựa, lót cốp, bảo vệ pin",VinFast,VF6 Plus TC2,2026.0,19000.0,Đã qua sử dụng,,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-quoc-oai-ha-noi/133078363.htm
Xe được mô tả như một chiếc SUV điện VinFast VF 8 với các tính năng hỗ trợ vay vốn nhưng không có thông tin về tình trạng hay số km đã đi. Mô tả không đi kèm với bất kỳ thông tin nào cho thấy xe đã qua sử dụng hay có các phụ tùng aftermarket.,VinFast,VF 8,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/120555581.htm
"bán xe VinFast VF3 bản mua pin sx 2025, xe còn cực mới, không đâm đụng, không ngập nước",VinFast,VF3,2025.0,,Đã qua sử dụng,Mua pin,True,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133014011.htm
"Không có thông tin về số km đã đi, không đề cập tình trạng xe cũ. Bài đăng mang tính chất quảng cáo nên không có Odo. Không nêu rõ các trang bị thêm hoặc sự hư hại nào của xe.",VinFast,VF9,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/132489520.htm
Xe được mô tả là VF 8 mới với không có thông tin về Odo hay các từ khóa ngụ ý xe đã qua sử dụng. Không có đề cập đến việc thay pin hay thuê pin. Các tính năng an toàn được giới thiệu nhưng không có đề cập đến phụ kiện hay tình trạng tai nạn.,VinFast,VF8,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-1-tp-ho-chi-minh/132627481.htm
"không có thông tin về tình trạng xe hoặc quãng đường đã đi, mà chỉ là chương trình ưu đãi cùng thông tin tài chính, không đề cập đến việc xe là mới hay đã qua sử dụng",VinFast,VF6,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-11-tp-ho-chi-minh/120363286.htm
"Xe đã đi hơn 48.000 km, phụ kiện đã lên, mua pin.",,,,48000.0,Đã qua sử dụng,Mua pin,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/132859324.htm
"Không có thông tin về tình trạng xe, không có Odo, mô tả xe mới hoàn toàn, không có thông tin về các phụ kiện đã thêm hoặc tai nạn, xe được đề cập là xe điện.",VINFAST,VF6 PLUS,,,Mới 100%,,,False,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132076831.htm
"sẵn xe tại kho, yêu cầu cọc tiền trước, có xe chưa lăn bánh",VinFast,VF3,2025.0,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/131109356.htm
"xe như mới - không có Odo > 0, có thông tin về bảo hành bảo dưỡng, pin CATL",VinFast,VF8 Plus,2024.0,51.0,Đã qua sử dụng,Mua pin,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/133079906.htm
"Mô tả có đề cập đến một số phụ kiện như phim cách nhiệt, thảm lót sàn, camera hành trình, bọc vô lăng, bọc Mica biển số, cho thấy có độ biến đổi. Điều này đặt has_aftermarket_mods thành true.",VinFast,VF 5,,,,,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/132908242.htm
Xe chỉ được mô tả là xe mới với giá niêm yết và không đề cập đến Odo hay bất kỳ lịch sử sử dụng nào.,VinFast,VF6,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-10-tp-ho-chi-minh/132763359.htm
"Không có thông tin về tình trạng của xe hay Odo, và mô tả không đề cập đến việc xe đã qua sử dụng hay mới. Không rõ thông tin về pin hoặc phụ kiện. Xe được mô tả với giá và chương trình khuyến mãi.",VinFast,LimoGreen,2026.0,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-10-tp-ho-chi-minh/133073067.htm
"Mô tả xe mới, không có thông tin về số km sử dụng, không có dấu hiệu đã qua sử dụng, và không có tùy chỉnh nào được đề cập. Được phân loại là ô tô điện.",VINFAST,LIMO GREEN,2026.0,,Mới 100%,,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132125848.htm
"Xe mới – có xe sẵn giao nhanh, không có thông tin về Odo.",VinFast,MPV7,2026.0,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-cai-rang-can-tho/131225002.htm
"Mẫu xe điện không có Odo, không đề cập đến tình trạng cũ hay đã qua sử dụng, đang có nhiều chương trình ưu đãi nhưng không có thông tin về tình trạng tai nạn hoặc độ zin.",VinFast,VF5,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132928755.htm
"Xe được mô tả là 'xe sẵn sàng giao ngay' và không có thông tin nào về Odo được đề cập, nên suy ra là 'Mới 100%'. Không có thông tin về việc tai nạn, thay pin hay độ chế. Không có thông tin về độ này.",VinFast,Limo Green,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132928787.htm
"xe mới 100%, không có Odo, mô tả được giảm giá và khuyến mãi, không có thông tin về các tính năng ngoài và tình trạng tai nạn",VinFast,VF6 Eco,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132967337.htm
"VinFast VF8 Plus 2023 có mô tả không có Odo và không dùng các từ như 'xe lướt', nên tôi xác định là 'Mới 100%'. Tuy nhiên, không có thông tin về tình trạng tai nạn và độ đã qua sử dụng. 'Pin SDI' có mặt trong mô tả nên tôi xác định là pin mua. Đối với cơ sở hạ tầng, không có thông tin về độ độ chế.",VinFast,VF8 Plus,2023.0,,Mới 100%,Mua pin,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/133075010.htm
"Không có thông tin về tình trạng xe, số km và các tính năng khác, chỉ có thông tin về hỗ trợ tài chính.",VinFast,VF5,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/122766184.htm
"Xe mô tả 'cực lướt', có Odo 58000 km, vì vậy phải là Đã qua sử dụng. Không có thông tin về pin nên để null. Điện áp là từ xe điện, xác định loại xe là oto_dien.",VinFast,VF8 Plus,2022.0,58000.0,Đã qua sử dụng,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/133075106.htm
"Không có thông tin về Odo, mô tả xe điện kinh doanh, không có thông tin về tai nạn và không có phụ kiện đã qua sử dụng.",Limo,Green 7 chỗ,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-4-tp-ho-chi-minh/131417592.htm
"Xe không có thông tin lăn bánh, không có Odo nên được xem là mới 100%. Không có thông tin về tai nạn. Không có độ chế nào được liệt kê rõ.",VinFast,VF3 Eco,,,Mới 100%,,True,False,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/133045364.htm
Không có thông tin về Odo; không có thông tin về tình trạng xe cũ hay mới; chưa xác định tình trạng tai nạn; không thông tin về pin,VinFast,VF7,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-long-thanh-dong-nai/120301526.htm
"Không có thông tin về tình trạng xe, không có thông tin về Odo, không có thông tin về pin, không có thông tin về tai nạn, không có thông tin về phụ kiện. Mẫu xe VF là xe điện.",VinFast,VF5,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132891471.htm
"Xe mô tả có Odo 9000 km, không phải mới 100%. Có cụm từ 'Mua Pin' nên pin là mua. Bên cạnh đó, có nhiều phụ kiện được liệt kê, do đó có độ mod. Từ 'không đâm đụng' không có, nên không chắc chắn là xe không tai nạn.",VinFast,VF7 SX Plus,2025.0,9000.0,Đã qua sử dụng,Mua pin,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/131421812.htm
"Odo 33.000km -> Đã qua sử dụng, có pin CATL -> Mua pin",VinFast,VF8 Plus,2023.0,33000.0,Đã qua sử dụng,Mua pin,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133067444.htm
"Không có thông tin về Odo hoặc trạng thái lăn bánh, được mô tả như một mẫu xe mới dành cho khách hàng, mang tính chất khuyến mãi của đại lý, cho thấy trạng thái 'xe mới 100%' là điều hợp lý. Không có thông tin về các bộ phận tùy chỉnh hoặc tai nạn.",VinFast,Limo Green,,,Mới 100%,,True,False,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/133064275.htm
"Không có thông tin về tình trạng hay quãng đường đã đi, và không có từ nào thể hiện xe đã qua sử dụng. Không có thông tin về pin hoặc xảy ra tai nạn.",VinFast,VF9,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/122962417.htm
"Mô tả không đề cập đến tình trạng hoặc vận hành cụ thể của xe, cũng không có thông tin về Odo hoặc các tính năng khác. Không có thông tin về pin và sửa chữa hay phụ kiện.",VINFAST,LIMO GREEN,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/131279196.htm
"Miêu tả không đề cập đến tình trạng đã qua sử dụng hoặc số Odo, đáp ứng điều kiện xe mới 100%. Không có thông tin về pin và phụ kiện. Xe thuộc loại ô tô điện.",VinFast,VF8,2025.0,,Mới 100%,,,False,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-phu-nhuan-tp-ho-chi-minh/120310646.htm
