id,reasoning,brand,car_model,imputed_year,imputed_mileage_km,imputed_condition,battery_status,is_accident_free,has_aftermarket_mods,vehicle_type
4803,"19 vạn km, không tai nạn, không ngập nước, không hạ máy",,VF5 Plus,2024,19000,Đã qua sử dụng,,True,False,oto_dien
4804,xe điện 5 chỗ ngồi,VinFast,VF8 Plus,2022,,,,,False,oto_dien
4805,"zin 100%, chạy 20 km",,VF3,2025,20,,Mua pin,,False,xe_dap_dien
4806,"odo 4000km, xe đẹp như mới",VinFast,VF3,2024,4000,Đã qua sử dụng,,False,True,xe_may_dien
4807,,,,,,,,,False,
4808,,,,,,,,,False,
4809,"VINFAST VF3, trả trước 0 đồng, ưu đãi chương trình 'Mãnh liệt tinh thần Việt Nam - Vì tương lai xanh', giảm thêm 10.000.000 đồng (Xe Vin2025), miễn phí sạc pin đến 30/06/2027, hỗ trợ lái thử xe miễn phí, hỗ trợ vay 85-100% thế chấp xe lãi suất thấp, không cần chứng minh nguồn thu. Bảo hành xe 7 năm / 160.000 km, bảo hành pin 8 năm, thời gian sạc pin lên tới 70% trong chỉ 30 phút, nội thất rộng rãi cho 4 người, màn hình cảm ứng 10 inch, khoang sáng gầm tới 191mm, đa dạng màu sắc",VinFast,VF3,,,,,,False,
4810,,,,,,,,,False,
4811,"màu đỏ, ngoại quan đẹp ko vỡ, xe bảo dưỡng đầy đủ động cơ Bosch, pin chạy được 45km/lần sạc",VinFast,Impes,,,Mới,Pin chạy được 45km/ lần sạc,True,True,xe_may_dien
4812,"2 pin mua đứt sức khoẻ, sạc mới 80 lần",,,,,,mua pin,,False,xe_may_dien
4813,xe evo 200,,Evo 200,,,,,,False,xe_may_dien
4814,"xe máy điện, màu xám, phù hợp cho học sinh cấp 2 và cấp 3 di học",,,,,,,,False,xe_may_dien
4815,"năm sản xuất 2025, mới chạy 80km",VinFast,Feliz,2025,80,Mới,,True,False,xe_may_dien
4816,"nearly 500 km, còn rất mới",,Quantum S3,2026,500,Đã qua sử dụng,,,False,xe_may_dien
4817,xe điện như ảnh xe mới,,,,,Đã qua sử dụng,,,False,xe_dap_dien
4818,"như hình, xe mới hon 90%",,Slay Fashion,,,Mới,,,False,xe_may_dien
4819,new 100%,,,,,Mới,,,False,xe_dap_dien
4820,"mới 1 tháng, 1k km mới mua",,T71,,1000,Đã qua sử dụng,,False,True,oto_dien
4821,mới mua 1 tháng,,Evo 50,,2260,Đã qua sử dụng,,,False,xe_may_dien
4822,"xe đẹp, bình khỏe, chạy khoảng 35-40km/lần sạc",,Vespa DK,,,Đã qua sử dụng,,,False,xe_may_dien
4823,VeroX DK 4/2026 Trắng - 2 Pin MuaBstp Chính Chủ Công Chứng- Odo 3000km - Dàn áo keng ko trầy 99%- Óc tán 7 màu keng 99%- Còn đủ phụ kiện theo xe,,VeroX DK,2026,3000,Đã qua sử dụng,,,False,xe_may_dien
4825,VentoABS Đỏ - Dk10/2025Bstp Chính Chủ Công Chứng- 2 Pin Zin + Pin Đút Sàn 50AH,,Vento ABS,2025,20000,Đã qua sử dụng,2 Pin Zin + Pin Đút Sàn 50AH (1 lần sạc đi được tầm 180km),,False,
4826,"Pin MuaBstp Chính Chủ Công Chứng, VentoNeo Đen, Odo 10000 cây, Dàn áo keng ko trầy 99%, Óc tán 7 màu keng 99%",,,,,,,,False,
4827,"Pin MuaBstp Chính Chủ Công Chứng, Odo 1000 cây, Dàn áo keng ko trầy 99%, Óc tán 7 màu keng 99% - Xe còn đủ phụ kiện theo xe",VinFast,Evo Grand,,10000,Đã qua sử dụng,,,False,xe_may_dien
4828,"full chức năng đèn, còi, xi nhan, tốc độ tối đa 40km/h, quãng đường đi được 40-50km/1 lần sạc, động cơ êm ái, vỏ trước đã thay mới",,,,,,"48V18Ah, thừa cốp cho ae để đồ",,True,xe_dap_dien
4829,"màu xám cam, thiết kế hiện đại, động cơ mạnh mẽ, an toàn với hệ thống phanh và đèn LED",,GR56,,,,,,False,xe_dap_dien
4830,đã chạy 23.000km,,Evo200,2025,23000,Đã qua sử dụng,,,False,xe_may_dien
4831,"0do 27000,còn thẻ với quẹt đầy đủ",,Quantum S3,2025,27000,Đã qua sử dụng,,,False,xe_may_dien
4832,đi được 60km -70km bảo hành pin,,Vi 2.0,,,,,,False,xe_dap_dien
4833,"tình trạng xe nguyên bản, còn rất mới",,Feliz S,,,Mới,Pin LFP (thuê pin),False,True,xe_may_dien
4834,"tốc độ max: 49km/h, 5 bình ác quy, quãng đường di chuyển thực tế đạt 50km/lần sạc",,EVOLITE NEO,,,,,,False,xe_dap_dien
4836,"xe máy điện, giảm giá 16%, dành cho học sinh",,EVOGRAND LITE,,,,,,False,xe_may_dien
4837,"Mới 100%, 5 Bình acquy đi 50-60km/lần sạc",,Motio,,,Đã qua sử dụng,,,True,xe_may_dien
4838,"tiết kiệm năng lượng, thân thiện môi trường",,GR55,,,,,,False,xe_may_dien
4839,zá góp bao nợ xấu,,Gr55,,,Đã qua sử dụng,,,False,xe_may_dien
4840,"Theon S lun pin biển SG, chính chủ",,Theon S,,,Đã qua sử dụng,Lun pin + sạc,,False,xe_may_dien
4841,bstp chính chủ 1 pin,,Klara S1,,,,Mua pin,,False,xe_may_dien
4842,đổi pin trụThuê,,Evo Maxx,2026,,,Đã qua sử dụng,,False,xe_may_dien
4843,"odo 10000km lenkeng, lun pin 3.5kw",,Vento Neo,2025,10000,Đã qua sử dụng,Lun pin 3.5kw,,False,xe_may_dien
4844,lướt 1000 km,,Evo Max,,1000,Đã qua sử dụng,,,False,xe_may_dien
4845,giá 11.5 pin,,Klara A1,,,,Giao cavetGiấy cửa hàng,,False,xe_may_dien
4846,QuaTumS2 Lướt Vài Ngàn KM,,Klara S2,,3000,Đã qua sử dụng,,,False,xe_may_dien
4847,"Feliz 2025 2 Pin, siêu lướt 4K Km",,Felize,2025,4000,Đã qua sử dụng,2 Pin,,True,oto_dien
4848,cực lướt 100 km,,Evo Max,,,,,,False,xe_may_dien
4849,"pin 3.5kw đi 100km 1l sạc, Odo 15k, màu trắng",,Evo200,,15000,Đã qua sử dụng,Pin 3.5kw,False,True,xe_may_dien
4850,"odo ~6.500km – xe đi ổn định, máy bền",VinFast,Feliz,2025,6500,Đã qua sử dụng,,False,False,xe_may_dien
4851,"luớt 12000km, đẹp lenkeng, lên phuộc YSS, heo brembo, pin 3.5kw, sạc đời mới",,Vento Neo,2025,12000,Đã qua sử dụng,Sạc đời mới,False,True,xe_may_dien
4853,"mới 90%, sạc đầy 35-40km",,133s,,,Đã qua sử dụng,,,False,xe_dap_dien
4854,"evo200 lite biển MD ko cần bằg lái, đã mua đứt pin + sạc 1000w",,Evo200 Lite,,,Đã qua sử dụng,Mua pin,,True,xe_may_dien
4855,new,,Feliz,,,Mới,,,False,xe_may_dien
4857,màu xám,,Lavia Plus,2026,,,,,True,xe_may_dien
4858,"sạc đầy đi 40-45km, có hỗ trợ trả góp",,xmen yadea,,,,,,False,xe_may_dien
4859,"odo 1000km, đẹp leng keng ko lỗi lầm",,máy điện VeroX,,1000,Đã qua sử dụng,,False,True,xe_may_dien
4860,mới 100%,,Lavia,2026,,,,,False,xe_dap_dien
4861,lướt 10.000KM,,Vento Neo,,10000,Đã qua sử dụng,,,False,xe_may_dien
4862,"đẹp, êm ái, đi bền, hoạt động tốt",,,,,,,,False,xe_may_dien
4863,"xe điện, zin nguyên bản, máy bền, động cơ tiết kiệm xăng",VinFast,Feliz,2026,4800,Đã qua sử dụng,,False,False,xe_may_dien
4864,"mới 100%, hỗ trợ trả góp, chạy 4 bình to",,,,,,,,False,xe_may_dien
4865,"hỗ trợ trả góp, đầy đủ biển đăng ký, đi êm bền",,,,,,,,False,xe_may_dien
4866,"xe điện zoomer chính hãng, sạc đầy đi 40-45km, có hỗ trợ trả góp",,Anbico,,,,,,False,xe_may_dien
4867,"xe còn mới, odo thấp 13k km",,Feliz,2025,13000,Đã qua sử dụng,2 pin,False,True,xe_may_dien
4868,"màu xám bạc, xe còn rất mới và chưa qua sửa chữa",,V1 Plus,,,Mới,,,False,xe_may_dien
4869,ít sử dụng,,,,,Đã qua sử dụng,,,False,xe_may_dien
4870,"màn hình phun điện tử, thẻ từ NFC, khóa Smakey",,,,,,,,True,xe_may_dien
4871,"Evo grand 1 pin 2.4kw, Odo 9k, đăng ký 07/2025",,Evo Grand,2025,9000,Đã qua sử dụng,,,False,xe_may_dien
4872,mới 100%,,Lavia SX,2026,,Mới,,,True,xe_may_dien
4873,"Theon S dòng xe cao cấp, pin 3.5kw, đi trên 100km/lần sạc, odo 10k",,Theon S,,10000,Đã qua sử dụng,Pin 3.5kw đi trên 100km/lần sạc,,True,xe_may_dien
4874,"đăng ký 07/2025, Odo 34k, pin mua",,,,34000,Đã qua sử dụng,Mua pin,,True,
4875,"Pin lớn nhất của dòng vinfast, mới chạy 200km",,Evo 200 Lite,,200,Đã qua sử dụng,Pin Lithium-ion công nghệ LFP 1 lần sạc 180km,,False,xe_may_dien
4876,"bảo dưỡng kỹ, mọi chức năng hoạt động tốt",,A2,,,Mới,,False,True,xe_dap_dien
4877,"mới 2026, có bàn đạp phù hợp cho H/S cấp 2",,Lavara,2026,,,,,False,xe_dap_dien
4878,mẫu xe điện Vespa Lavia bản cao cấp 2026Có hỗ trợ trả góp,,Lavia,2026,,,,,False,xe_may_dien
4879,mẫu xe điện Vespa Lavia mới bản cao cấp 2026Có hỗ trợ trả góp,,Lavia,2026,,,,,False,xe_may_dien
4880,"Bs tỉnh 2025, odo 10k km, pin 3.5kw, lần sạc đi trên 120 km",,Evo200,2025,10000,Đã qua sử dụng,,,False,xe_may_dien
4881,"pin mới thay, chạy mạnh",,điện 133,,,,Pin mới thay,,False,xe_dap_dien
4882,"dán keo nguyên chiếc còn mới keng, bảo hành 6 năm, pin 3.5 mua đứt, sạc đầy đi được 200km",,,,,,mua pin,False,True,xe_may_dien
4883,"nghỉ học, thay bình mới",,,,,Đã qua sử dụng,,,False,xe_dap_dien
4884,"đã qua sử dụng, màu xanh độc đáo, vận hành ổn định",,,,,Đã qua sử dụng,,,False,xe_may_dien
4885,"xe còn mới, chạy hơn 2000km",,Orla,,2000,Đã qua sử dụng,,,False,xe_dap_dien
4886,"bản 2026, đúng chuẩn bản 2026, lướt 700km",VinFast,Evo Grand,2026,,Mới,lướt 700km,False,True,oto_dien
4887,"mới 100%, đời 2025",,Sweetea,2025,,Mới,Ắc quy Tianneng 60V22.3Ah,True,False,xe_may_dien
4888,Vespa điện đầu vuông kgt bình khoẻ máy êm,,,,,,,,False,xe_may_dien
4889,"Bình khoẻ 40km/1 sạc, Đk 2023",,Vespa,,,,,,False,xe_may_dien
4890,"xe đẹp, bình khỏe, chạy khoảng 35km một lần xạc",,,,,,,,False,xe_dap_dien
4891,full 2 pin đăng ký tháng 4/2026 chạy được 2k3km như mới,,Feliz,2025,2300,Đã qua sử dụng,,,False,xe_may_dien
4892,đi được 50km,,133,,,,,,False,xe_dap_dien
4893,mới mua,,Type3 Pro,,,Mới,,,False,xe_may_dien
4894,"29 ngàn km, đã fix chén cổ, đã fix phuộc, biển 15 tên công ty vinfast",VinFast,Feliz S,2023,29000,Đã qua sử dụng,,,False,xe_may_dien
4895,"Mới 100%, 5 Bình acquy đi 50-60km/lần sạc",,Evo Lite Neo,,,Mới,5 Bình acquy đi 50-60km/lần sạc,,False,xe_may_dien
4896,"sản xuất 2026, còn mới",,LYN,2026,,Mới,,False,True,xe_may_dien
4897,"Mới 100%, 5 Bình acquy đi 50-60km/lần sạc",,Evo Lite Neo,,,,5 Bình acquy đi 50-60km/lần sạc,,False,xe_dap_dien
4898,~8.000km,,Gấu Dâu,,8000,Đã qua sử dụng,,,False,xe_may_dien
4899,"mới hơn tháng, đã trải nghiệm ok, chạy đc khoảng 50km",,,2026,50,Mới,,,False,xe_dap_dien
4900,zin mua năm 2025 máy còn mạnh,,Pega Cap AS+,2025,9500,Đã qua sử dụng,,,False,xe_dap_dien
4901,"hàng mới 100%, sử dụng 5 bình ắc quy",,Dior 946,,,Mới,Pin lithium,,False,xe_may_dien
4902,"VinFast Evo200, 2025 model, used vehicle with full documentation, no scratches or damages, LFP 3.5kw battery included",,Evo200,2025,7000,Đã qua sử dụng,melted battery purchased outright,,False,xe_may_dien
4903,"odo 7300 km, đẹp nguyên bản",,Evo Grand,,7300,Đã qua sử dụng,,,False,xe_may_dien
4904,mới 100%,,Evo Grand,,,Mới chưa sử dụng,,True,False,xe_may_dien
4905,"chưa tới 3000km, dán keo từ đầu, đã mua thêm pin hết 5tr",,,,3000,Đã qua sử dụng,Đã qua sử dụng (mua thêm pin),False,True,
4906,"xuất xưởng mới 90%, odometer <15k km, còn bảo hành đến 19/06/2028",,Quantum S1,,15000,Đã qua sử dụng,,,False,xe_dap_dien
4907,YADEA E3S NEW 100% SALE CHẤN ĐỘNG,,,,,,,,False,xe_dap_dien
4908,"xe mới 90%, odometer <15k km",,Quantum S1,,15000,Đã qua sử dụng,,,False,xe_dap_dien
4909,"nguyên rinh, giấy tờ đầy đủ",,X-Men,2023,38318,Đã qua sử dụng,,,False,xe_may_dien
4910,"màu đen nhám, 6 bình lớn, quãng đường đi 70-80km mỗi lần sạc",,S3 PRO,,,,,,False,xe_may_dien
4911,"xe còn đẹp, vận hành ổn định, máy móc nguyên bản",,Gogo,2022,,Mới,,False,True,xe_may_dien
4912,lướt 1000 km,,Evo Max,,1000,Đã qua sử dụng,,,False,oto_dien
4913,"odo 1200km, chính chủ, bssg công chứng",,Tailg T71 vario,,1200,Đã qua sử dụng,sạc 1 lần đi 100km,,True,xe_may_dien
4914,"new 100%, bao xuất hoá đơn, luôn pin, bảo hành",,Zgoo,,,Mới,Luôn pin,,False,xe_may_dien
4915,"xe mua mới 26,7tr độ thêm, xe mới đi được 7500km",,S3 Pro,,7500,Đã qua sử dụng,,,True,xe_may_dien
4916,chxmphuocthọ 402 luỹ bán bích tân phú hcm,,,,,,,,False,xe_may_dien
4917,odo 4000km,,Feliz S,2025,4000,Đã qua sử dụng,,,True,xe_may_dien
4918,"mới mua 01/05/2026, chưa 1 vết xước, sạc pin đúng 2 lần",Yadea,,,,Mới tinh,,True,False,xe_dap_dien
4919,"6.000 km, pin date:24/ đk:25",,,,6000,Đã qua sử dụng,,,False,xe_may_dien
4920,"Bảo Hành 3 Năm, Chạy 24310 km",,Quantum S2,,24310,Đã qua sử dụng,,,False,xe_may_dien
4921,mới mua được 2 năm,,,,,,,,False,
4922,"odo 12k, pin đã lên, sạc 1000w, chay 170km",,,,12000,Đã qua sử dụng,Đã qua sử dụng,,True,xe_dap_dien
4923,evomax lướt 9000km Đổi Pin TrạmĐẹp Ken Như Mới,,Evo,,9000,Đã qua sử dụng,,,False,xe_may_dien
4924,"hàng lướt, odo 7800km, pin 3.5kwh mua đứt",,Evo 200,,7800,Đã qua sử dụng,Pin 3.5kwh mua đứt,,False,xe_may_dien
4925,do dư không dùng,,E-MEN Mini,,,Đã qua sử dụng,,,False,xe_may_dien
4926,"chưa gắn giỏ mua, còn bảo hành, xe mới chạy 1500km",,Vespa 946,,1500,Đã qua sử dụng,,,True,xe_may_dien
4927,"ác quy siêu lướt, lần sạc 40-50km, đã bảo dưỡng toàn bộ",,Vespa Galaxy,2026,,,ác quy mới hỗ trợ giá 50%,,True,xe_may_dien
4928,"đã đi được 12,000 km",VinFast,Feliz,,12000,Đã qua sử dụng,2.4,False,True,xe_may_dien
4929,"Vinfast Evo Grand 2025, đầy đủ giấy tờ, biển số Tỉnh, dàn áo keng đẹp",VinFast,Evo Grand,2025,,,,,False,oto_dien
4930,"vòng 1, odometer 3000 km, chính chủ, dàn áo leng keng, động cơ nhẹ nhàng",,Vero X,2026,3000,Đã qua sử dụng,Mua pin,,False,xe_may_dien
4931,mới 100%,,,,,Mới,,,False,xe_may_dien
4932,"Xe MỚI 99%, ODO 900km, Bản 5 Bình Ắc quy Lớn",,SONCO LYN,,900,Đã qua sử dụng,5 bình lớn,True,False,xe_may_dien
4933,"Pin Mua Đi 1 Lần 285kmBstp Chính Chủ Công Chứng, Odo Hơn 10k Cây, Dàn áo keng ko trầy 99%, Óc tán 7 màu keng 99%",,,,,,,,False,
4934,"cửa hàng cầm đồ, xe đạp điện cũ",,V1,,,Đã qua sử dụng,,,False,xe_dap_dien
4935,bình điện mới thay được 9 tháng,,Vespa,,,,,,False,xe_may_dien
4936,"VINFAST Evo Grand 2026, CCCD chủ xe, ODO 400KM, 1 pin sàn",VinFast,Evo Grand,2026,400,Đã qua sử dụng,,,False,oto_dien
4937,"động cơ mạnh, tốc độ 60km/h, tải trọng 200kg",,Vingo A11,,,Mới,,,True,xe_dap_dien
4938,"đã mua 2 pin + 1 sạc chính hãng Vinfast, odometer 34970 km",,Klara S1,,34970,Đã qua sử dụng,,,True,xe_dap_dien
4939,"BSTP chính chủ, đk 2024, full phụ kiện",,Ossy,,,,72V(5 bình lớn mới được bảo hành),False,True,xe_dap_dien
4940,"lăn bánh được 7000 km, còn mới trên 85%",,Ocean,2023,7000,Đã qua sử dụng,,,False,xe_may_dien
4941,ODO: 13.000km,,Orla,,13000,Đã qua sử dụng,,,False,xe_may_dien
4942,"odo chỉ 5000/km, chính chủ 9 chủ",,Ocean Gấu Dâu,2024,5000,Đã qua sử dụng,,,False,xe_may_dien
4943,hư bình,Yadea,Ocean,,,Đã qua sử dụng,,,False,xe_dap_dien
4944,"new battery installed, warranty for one year",,,,,,,,False,xe_dap_dien
4945,xe máy điện vespa espero mới 100%,,Espero Classic Plus,,,Mới,5 bình lớn 60v,,False,xe_may_dien
4946,"xem xét xe đẹp, giấy tờ đầy đủ",,Ludo,,,Đã qua sử dụng,,,False,xe_dap_dien
4947,mới đi đc 293km,,,,293,Đã qua sử dụng,,,False,xe_dap_dien
4948,"tốc độ 50km/h, tiết kiệm điện, bình khỏe đi tầm hơn 50 km",,V1,,,,,,False,xe_may_dien
4949,"xe cực đẹp, bình ngon, IC zin, đã bảo dưỡng",,,,,Mới,,,False,xe_dap_dien
4950,mới,,K1,,,Mới,,,False,xe_dap_dien
4951,"5 binh lớn, nhu hinh chay êm manh",,,,,,,,False,xe_dap_dien
4952,"mới mua ngày 13/6/2026, đi được 50km/1 lần sạc",,Zgoo,2026,,Mới mua,Bảo hành xe 8 năm,,False,xe_may_dien
4953,"bình mới thay, bình lớn 30ah, chạy 25km",,,,,,,,False,xe_dap_dien
4954,"VinFast Evo200, 9000km, Pin LFP 3.5kw, vỏ lốp còn mới",,Evo200,,9000,Đã qua sử dụng,"Pin đã mua đứt, không phải pin thuê",,False,xe_dap_dien
4955,"lướt, đèn vuông zin đẹp, khoẻ khoắn",,Vespa,,,,,,False,xe_may_dien
4956,Yadea OVA 300km,,OVA,,,Đã qua sử dụng,,,False,xe_may_dien
4957,odo lướt 200km như new,,Feliz 2,,,Đã qua sử dụng,,,False,xe_may_dien
4958,zin -bình khỏe,,JVC G9,,,Đã qua sử dụng,,,False,xe_dap_dien
4959,mới 95%,,,,,Đã qua sử dụng,,,False,xe_may_dien
4960,"xuất xế mới, ít sử dụng",,Quantum S3,,,Đã qua sử dụng,,,False,xe_may_dien
4961,"odo 9k, pin 2.4 theo xe chạy gần 100km/lần sạc",,,,9000,Đã qua sử dụng,Pin 2.4 theo xe chạy gần 100km/lần sạc,,False,oto_dien
4962,"Feliz đời 2025, xe chính chủ, odo ~6500km",VinFast,Feliz,2025,6500,Đã qua sử dụng,,False,False,xe_may_dien
4964,đã đi 30679.1 km,,Evo 200,,30679,Đã qua sử dụng,"mua pin 3,5KW",,True,xe_dap_dien
4966,xay ruột,,,,,,,,False,xe_dap_dien
4967,"hàng hiếm, đẹp zin, nguyên zin, chưa mở ốc tán",,Evo 200 Lite,2023,,Mới,,True,False,xe_may_dien
4969,"pin hãng, đi 50–60km/lần sạc, không cần bằng",VinFast,FLAZZ,,0,Mới 100%,pin hãng,False,False,xe_may_dien
4970,odo 7 ngàn cây,,EVO,,7000,Đã qua sử dụng,Pin thuê,,False,xe_may_dien
4972,"Feliz 2 đổi pin, odo 2800",,,,2800,Đã qua sử dụng,,,False,
4973,"dư dùng, còn êm ru",,i8,,,Đã qua sử dụng,,,False,xe_may_dien
4974,"Pin sạc đã mua còn bảo hành, xe filezS",,,,,,,,False,xe_may_dien
4975,"Pin 60V30A, đi đc 70km/sạc, thời gian sạc: 4-5 tiếng",,,,,,,,False,xe_may_dien
4976,- Evo 200. Pin 3.5kw đi trên 100km/lần sạc. Odo 10k,,Evo 200,2024,10000,Đã qua sử dụng,Mua pin,,True,xe_may_dien
4977,"pin mua đứt, đời chủ ký thoải mái",,Evo200,,,Đã qua sử dụng,Mua pin,,False,xe_may_dien
4978,"Xe mới chưa lăn bánh, pin 2.0kw đi 70km/lần sạc",,Klara Neo,,,Mới,Pin 2.0kw,,False,oto_dien
4979,mã màu cam,,Vespa,,,,,,False,xe_may_dien
4980,đã sử dụng,,133M,,,Đã qua sử dụng,,,False,xe_may_dien
4982,"VinFast Vento ABS 2022, chính chủ, bản 2 pin, odometer 828 km, ABS, động cơ điện, mới như新车, không tai nạn, không lỗi điện",,Vento ABS,2022,828,Đã qua sử dụng,,True,False,oto_dien
4985,xem như xe mới,,Cross EV,,,Mới,,,False,xe_may_dien
4986,xe điện xmen 5 bình,,Xmen,,,,,,False,xe_may_dien
4987,"hình đẹp, vận hành ổn định, bình khoẻ, được bảo dưỡng",,HERMES Xám,,,Mới,AQ mới 3/2026 ( còn bảo hành ),True,False,xe_dap_dien
4988,"chạy ít, lên 1 ít đồ cơ bản",,Evo Grand,,,,,,False,
4989,xe chạy 5 bình lớn,,X-Men,,,,5 bình lớn,,False,xe_may_dien
4990,"còn rất mới, chạy rất ngon, bình mới thay",,,,,Mới,Bình ắc quy mới thay,False,True,xe_dap_dien
4991,"Odo <2500km, chỉ bị lỗi mũi dè trước",,HGT,,2500,Đã qua sử dụng,,False,False,xe_dap_dien
4992,odo 5000km,,Vekoo,,5000,Đã qua sử dụng,,,False,xe_dap_dien
4994,"chạy nhanh khỏe êm ru, chống trộm",,,,,,,,False,xe_may_dien
4995,new 100%,,Evo Maxx,2026,,Mới,,,False,xe_may_dien
4996,"đẹp thiết kế, động cơ mạnh mẽ, vận hành êm ái",,Ludo,,,Đã qua sử dụng,,,False,xe_may_dien
4997,"xe máy điện, đã bảo dưỡng toàn bộ, đầy phụ kiện, bảo hành dài",,,,,Mới,Lắp ắc quy mới hỗ trợ giá 50%,False,True,xe_may_dien
4998,"xe máy điện VP276, ắc quy siêu lướt, giá 8tr9, đủ giấy tờ đăng ký biển, 40-50km/lần sạc",,AQ2026,2026,,Mới,Ắc quy siêu lướt,,True,xe_may_dien
4999,"xe mới keng, xà beng, tình trạng rất đẹp",,Quantum S2,,4200,Đã qua sử dụng,,,True,xe_may_dien
5000,chỉ đi loanh quround xưởng,,,,,Đã qua sử dụng,,,False,xe_dap_dien
5001,"động cơ mạnh mẽ, tiết kiệm năng lượng",,LX150,,,,,,False,xe_may_dien
5002,"odo siêu lướt 500km, Sài pin LFP 2.0 bền bỉ",,Evo Neo,,500,Đã qua sử dụng,Sài pin LFP 2.0,,False,xe_may_dien
5003,"sac 1000w, lên phụ kiện đẹp",,Evo 200,2025,,Mới,,,True,oto_dien
